id,Gender,Meaning,Name,Origin
15612,Boy,Friend of city,Purumitra,Bengali
15613,Boy,Friend of city,Purumitra,Hindi
15614,Boy,The founder of chandra dynasty,Pururava,Bengali
15615,Boy,The omnipotent personality,Purush,Bengali
15616,Boy,Best among men,Purushottam,Bengali
15617,Boy,Best among men,Purushottam,Hindi
15618,Girl,East,Purva,Hindi
15619,Boy,Elder,Purvaj,Bengali
15620,Boy,Prakashit,Purvang,Bengali
15621,Girl,From the east,Purvi,Hindi
15622,Boy,A sage,Pusan,Bengali
15623,Girl,Nourishing,Pusha,Hindi
15624,Boy,God of fertility,Pushan,Bengali
15625,Boy,Lord shiva,Pushkal,Bengali
15626,Boy,Lord shiva,Pushkal,Hindi
15627,Boy,An ancient ruler,Pushp mitra,Bengali
15628,Girl,Flower,Pushpa,Hindi
15629,Boy,Who gives flowers,Pushpad,Bengali
15630,Boy,Name from vishnusahstranaam - (1000 names of lord vishnu),Pushpahas,Bengali
15631,Boy,Born from a flower,Pushpaj,Bengali
15632,Boy,Mythical vehicle of lord vishnu,Pushpak,Bengali
15633,Boy,"The spring season (vasant ), flower season",Pushpakar,Bengali
15634,Boy,"Kamdev, cupid",Pushpaketu,Bengali
15635,Boy,King of flowers,Pushparaj,Bengali
15636,Boy,Lord of flower,Pushpender,Bengali
15637,Boy,Flower,Pushpendra,Bengali
15638,Boy,Lord of flowers,Pushpendu,Bengali
15639,Boy,Lord of flowers,Pushpesh,Bengali
15640,Boy,Lord of flowers,Pushpesh,Hindi
15641,Boy,God of flower,Pushpinder,Bengali
15642,Girl,God of flowers,Pushpinder,Sikh
15643,Boy,Water,Puskar,Bengali
15644,Boy,"Blue lotus, fountain",Puskara,Hindi
15645,Girl,Pond,Puskarini,Bengali
15646,Girl,Flower,Puspa,Bengali
15647,Boy,Ornament made of flowers,Puspabhusan,Bengali
15648,Girl,Petal,Puspadal,Bengali
15649,Girl,Garland,Puspamala,Bengali
15650,Girl,Flower bud,Puspamanjari,Bengali
15651,Girl,A floral tribute,Puspanjali,Bengali
15652,Girl,Full grown woman,Puspita,Bengali
15653,Girl,"Nourishment, endorsement",Pusti,Hindi
15654,Girl,Book,Puthi,Bengali
15655,Girl,Small fish,Puti,Bengali
15656,Girl,With too much care,Putput,Bengali
15657,Girl,Doll,Putrika,Bengali
15658,Girl,Small bee,Puttika,Bengali
15659,Girl,Doll,Puttoli,Bengali
15660,Girl,Doll,Putul,Bengali
15661,Girl,Of fire,Pyralis,Greek
15662,Boy,Son of adam,Qabeel,Arabic
15663,Boy,Able,Qabil,Arabic
15664,Boy,Able,Qabil,Persian
15665,Boy,One of the ninety-nine names of god,Qabiz,Arabic
15666,Boy,Capable,Qaddoor,Arabic
15667,Boy,Capable,Qaddur,Arabic
15668,Boy,Old; primitive; without any beginning or end,Qadim,Arabic
15669,Boy,Brave; courageous; all-powerful,Qadir,Arabic
15670,Boy,"Courageous, brave; conqueror; destructor",Qahir,Arabic
15671,Boy,Another name for prophet muhammad;,Qaim,Arabic
15672,Boy,Moon,Qamar,Arabic
15673,Boy,Moon,Qamar,Persian
15674,Girl,Moon,Qamra,Greek
15675,Boy,Satisfied with ones life,Qani/qanee,Arabic
15676,Boy,Another name for god; proximity; poetic meter,Qarib,Arabic
15677,Boy,Divider,Qasim,Arabic
15678,Boy,"Just, fair",Qasit/qaasit,Arabic
15679,Boy,A hardwood tree,Qatadah,Arabic
15680,Boy,Firm,Qays,Arabic
15681,Boy,"Another name for god, immortal",Qayyam,Arabic
15682,Boy,Another name for the quran; just; strong,Qayyim,Arabic
15683,Boy,Judge,Qazee,Arabic
15684,Girl,Fine jade,Qi,Chinese
15685,Girl,Gracious,Qiana,American
15686,Girl,"Pretty, handsome",Qiao,Chinese
15687,Girl,Valuable,Qimat,Hindi
15688,Girl,"Yuandeep water, clear spring",Qing,Chinese
15689,Boy,Fourth,Quade,Latin
15690,Girl,Aromatic,Quana,American
15691,Girl,Aromatic,Quana,Native-American
15692,Girl,A companion,Quanda,African-American
15693,Girl,A companion,Quanda,American
15694,Boy,Clear,Quang,Vietnamese
15695,Girl,How much,Quant,Latin
15696,Boy,To sacrifice,Quarbaan,Sikh
15697,Girl,Sacrifice,Quarbani,Sikh
15698,Girl,Meteorite,Quasar,Hindi
15699,Girl,Meteorite,Quasar,Hindu
15700,Boy,Old generation,Quasim,Hindi
15701,Boy,Old generation,Quasim,Hindu
15702,Girl,Concord,Qubilah,Arabic
15703,Boy,Courage,Qudamah,Arabic
15704,Boy,"Power, strength; potency; nature",Qudrat,Arabic
15705,Girl,Queen or female companion,Queenie,American
15706,Girl,Womanly,Quenby,Scandinavian
15707,Girl,Oak tree,Quennell,French
15708,Boy,The fifth,Quentin,Latin
15709,Girl,Beloved,Querida,Others
15710,Girl,Seeking,Questa,Latin
15711,Girl,Living with grace,Quiana,American
15712,Girl,A quill,Quilla,English
15713,Girl,Cub,Quillan,Celtic/Gaelic
15714,Girl,"Quintuplet, fifth",Quin,Celtic/Gaelic
15715,Girl,Fifth son's world,Quincy,French
15716,Girl,Very strong,Quinlan,Celtic/Gaelic
15717,Girl,Fifth,Quinn,Celtic/Gaelic
15718,Girl,The fifth,Quinta,Latin
15719,Girl,The fifth girl,Quintana,Latin
15720,Girl,Fifth small one,Quintessa,Latin
15721,Boy,Derived from quentin,Quintin,Latin
15722,Girl,Fifth,Quintina,Latin
15723,Boy,Fifth child,Quinto,Spanish
15724,Girl,Citizen,Quirita,Latin
15725,Girl,Tranquil,Quiterie,French
15726,Boy,Fifth,Quito,Spanish
15727,Girl,Heart,Quorra,Italian
15728,Girl,God's mercy,Qurrtul ain,Arabic
15729,Girl,Meteor,Qusar,Arabic
15730,Boy,Lrritable; impatient,Qutaybah,Arabic
15731,Boy,"Irritable, impatient","Qutaybah, qutaiba",Arabic
15732,Boy,"Chieftain, leader",Qutub,Arabic
15733,Girl,Ruby,Quynh,Vietnamese
15734,Girl,Ethiopian tribe name,Qwara,African
15735,Girl,Quintuplet,Qwin,Celtic/Gaelic
15736,Boy,Leader,Ra'ed,Arabic
15737,Boy,"Leader,chief,captain,prince,nobleman",Ra'ees,Arabic
15738,Girl,"Leader, princess, noble, a wealthy lady",Ra'eesah,Arabic
15739,Boy,Leader,Ra'id,Arabic
15740,Girl,Leader,Ra'idah,Arabic
15741,Girl,"Lovely, beautiful, graceful, delicate",Ra'naa,Arabic
15742,Girl,Belongs to music terms,Raaga,Bengali
15743,Girl,Sings with raaga,Raagavi,Bengali
15744,Girl,"A melody, music",Raagini,Bengali
15745,Girl,Traveller,Raahi,Bengali
15746,Boy,Traveller,Raahi,Hindi
15747,Boy,Son of buddha,Raahul,Bengali
15748,Girl,Leader,Raaida,Arabic
15749,Girl,Leader,Raaida,Bengali
15750,Boy,"Rule, power, kingdom",Raaj,Sikh
15751,Boy,Respectful,Raakin,Arabic
15752,Girl,Respectful,Raakin,Bengali
15753,Boy,Lord ram,Raam,Sikh
15754,Boy,God,Raam/ram,Sikh
15755,Boy,Symbol,Raamiz,Arabic
15756,Boy,"Fresh, new",Raanan,Biblical
15757,Boy,"Fresh, new",Raanan,Hebrew
15758,Boy,"Pious,follower of the right path",Raashid,Arabic
15759,Boy,Arranger,Raatib,Arabic
15760,Girl,Transmitter (of ancient arabic poetry),Raawiya,Arabic
15761,Girl,White cloud,Rabab,Arabic
15762,Boy,Gainer,Rabah,Arabic
15763,Boy,Spring,Rabee,Arabic
15764,Girl,Garden,Rabeea,Arabic
15765,Girl,Worshipped,Rabhya,Hindi
15766,Boy,"Spring, breeze",Rabi,Arabic
15767,Boy,The sun,Rabi,Bengali
15768,Girl,"Garden, springtime",Rabi'ah,Arabic
15769,Girl,Spring,Rabia,African
15770,Girl,"Garden, springtime",Rabiah,Arabic
15771,Boy,God\'s pet,Rabinesh,Bengali
15772,Girl,Sweet,Rabri,Bengali
15773,Boy,Running competition,Race,English
15774,Girl,Frog,Rach,African
15775,Girl,Innocent lamb,Rachael,Biblical
15776,Girl,Innocent lamb,Rachael,Hebrew
15777,Girl,Composer,Rachaita,Bengali
15778,Girl,A female maker,Rachaitri,Bengali
15779,Girl,Creation,Rachana,Bengali
15780,Girl,Creation,Rachana,Hindi
15781,Girl,Creation,Rachana,Hindu
15782,Girl,Sheep,Rachel,Biblical
15783,Girl,Innocent lamb,Rachel,Hebrew
15784,Girl,Lamb,Rachelle,French
15785,Girl,Composed,Rachi,Bengali
15786,Girl,Composed,Rachika,Bengali
15787,Girl,Created,Rachita,Bengali
15788,Girl,Created,Rachita,Hindi
15789,Girl,"Construction, arrangement",Rachna,Bengali
15790,Girl,"Construction, arrangement",Rachna,Hindi
15791,Boy,Advisor,Rad,English
15792,Girl,"Content, satisfied, pleased, delighted","Radeyah, radhiya",Arabic
15793,Girl,Lord krishna's lover,Radha,Hindi
15794,Girl,A forite friend of the god krishna,Radha,Hindu
15795,Boy,Radha and lord krishna,Radha krishna,Bengali
15796,Boy,Liberal,Radhak,Bengali
15797,Boy,Lord krishna,Radhakanta,Bengali
15798,Boy,Son of radha,Radhatanaya,Bengali
15799,Boy,"Lord krishna, beloved of radha",Radhavallabh,Bengali
15800,Boy,Lord krishna and radha,Radhe shyam,Bengali
15801,Boy,"Lover,suitor, goodwill, satisfied,content","Radhee, radhi",Arabic
15802,Boy,A name for lord krishna,Radhesh,Bengali
15803,Boy,Lord krishna,Radhesh,Hindi
15804,Boy,Lord krishna,Radheshyam,Bengali
15805,Boy,Karna,Radhey,Bengali
15806,Boy,Karna,Radhey,Hindi
15807,Boy,"Karna, son of radha",Radheya,Bengali
15808,Girl,"Radha, lover of krishna",Radhika,Hindi
15809,Girl,Content; satisfied,Radhiyaa,Arabic
15810,Girl,Name of mountain in medina,Radhwa,Arabic
15811,Boy,Na,Radi,Arabic
15812,Boy,"Happy, satisfied",Radi/radhi,Arabic
15813,Boy,"Sun, unpredictable and radicalism.",Radite,Bengali
15814,Boy,Red meadow,Radley,English
15815,Girl,A mountain in medina,"Radwa, radhwa",Arabic
15816,Boy,Delight,Radwan,Biblical
15817,Boy,Delight,Radwan,Hebrew
15818,Girl,Wise protection fem. of raymond,Rae,German
15819,Girl,Graceful lamb,Raeanne,American
15820,Girl,Innocent lamb,Raechel,Biblical
15821,Girl,Innocent lamb,Raechel,Hebrew
15822,Girl,Shape,Raekh,Sikh
15823,Girl,Happiness; prosperity,Rafa,Arabic
15824,Girl,"Happiness, prosperity",Rafa',Arabic
15825,Boy,Derived from raphael,Rafael,Spanish
15826,Boy,Form of raphael,Rafal,Polish
15827,Boy,Elevation,Rafat,Arabic
15828,Boy,A form of ralph,Rafe,English
15829,Boy,Kind friend,Rafee,Arabic
15830,Boy,"Friend,associate,companion; soft & kind hearted person","Rafeeq, rafiq",Arabic
15831,Boy,Wealthy,Rafer,Celtic/Gaelic
15832,Boy,Wealthy,Rafer,Irish
15833,Boy,Basis for name raphael,Raffaello,Italian
15834,Girl,Wealthy,Rafferty,Celtic/Gaelic
15835,Boy,Exalted,Rafi,Arabic
15836,Boy,Exalted,Rafi,Persian
15837,Girl,"High, sublime, exalted",Rafi',Arabic
15838,Girl,Friend,Rafiki,African
15839,Boy,"Kind, friend",Rafiq,Arabic
15840,Girl,"Sweetheart, companion",Rafiqa,Arabic
15841,Girl,Dignified,Rafiya,African
15842,Girl,"High, lifting up",Rafiyyah,Arabic
15843,Girl,Little ruler,Ragan,Irish
15844,Boy,Lord of god,Ragav,Bengali
15845,Boy,The man who sings sweet ragas,Ragesh,Bengali
15846,Girl,Queen,Raggi,Bengali
15847,Boy,Lord rama,Raghav,Bengali
15848,Boy,Lord ram,Raghav,Hindi
15849,Boy,"A descendant of raghuvamsa , often meaning lord rama",Raghavan,Bengali
15850,Boy,Lord raghavendra swami,Raghavender,Bengali
15851,Boy,Lord rama,Raghavendra,Bengali
15852,Girl,Pleasant,Raghd,Arabic
15853,Boy,Desirous,Ragheb,Arabic
15854,Boy,Desirous,Ragheb,Bengali
15855,Boy,"Desirous,willing","Raghib, raaghib",Arabic
15856,Boy,Desirous,"Raghib, ragheb",Arabic
15857,Boy,Wise and powerful,Raghnall,Celtic/Gaelic
15858,Boy,Wise and powerful,Raghnall,Irish
15859,Boy,The family of lord rama,Raghu,Bengali
15860,Boy,Surya vamshi,Raghu chandan,Bengali
15861,Boy,Lord ram,Raghu kumara,Bengali
15862,Boy,Lord rama,Raghubir,Bengali
15863,Boy,Hero,Raghubir,Sikh
15864,Boy,Lord rama,Raghunandan,Bengali
15865,Boy,Lord rama,Raghunath,Bengali
15866,Boy,Lord rama,Raghupati,Bengali
15867,Boy,Lord rama,Raghuveer,Bengali
15868,Boy,Lord rama,Raghuveer,Hindi
15869,Boy,Lord rama,Raghuvir,Bengali
15870,Girl,Loving,Ragi,Hindi
15871,Boy,Song tune,Ragin,Hindi
15872,Girl,Tune in music,Ragini,Bengali
15873,Girl,Melody,Ragini,Hindi
15874,Boy,A wise leader,Ragnar,Others
15875,Girl,One who is wise in battle,Ragnhild,Others
15876,Boy,Ragvinder comes from the indian word and it is the second name of lord krishna,Ragvinder,Bengali
15877,Girl,Free,"Raha,riha",Arabic
15878,Boy,Priest name,Rahaam,Bengali
15879,Girl,N/a,Rahab,Hebrew
15880,Boy,Means attachment. derived from rahula the son of buddha,Rahal,Bengali
15881,Girl,"Rest, repose, comfort, tranquility, ease",Rahat,Arabic
15882,Boy,Rest,Rahat,Bengali
15883,Boy,Compassionate,Raheem,Arabic
15884,Boy,Compassionate,Raheem,Persian
15885,Girl,"Merciful, compassionate, kind, affectionate","Raheemah,rahimah",Arabic
15886,Boy,Ragavender god,Rahghav,Bengali
15887,Boy,Traveller,Rahi,Bengali
15888,Girl,Nun,Rahiba,Arabic
15889,Boy,Traveller,Rahil,Bengali
15890,Boy,Kind hearted,Rahim,Arabic
15891,Girl,"Merciful, compassionate",Rahimah,Arabic
15892,Boy,"Mercy, pity, compassion, kindness, tenderness",Rahm,Arabic
15893,Boy,"Compassionate, merciful",Rahman,Arabic
15894,Boy,Mercy,"Rahmath, rehmath",Arabic
15895,Boy,Son of lord buddha,Rahul,Bengali
15896,Boy,Capable,Rahul,Hindi
15897,Boy,Who adds pleasure in every ones life with a pint of irritation,Rahul ranjan,Bengali
15898,Girl,Trust,Rai,Japanese
15899,Boy,Leader,Raid,Arabic
15900,Boy,"Leader, major (rank)",Raid/raed/raaid,Arabic
15901,Girl,Leader,Raidah,Arabic
15902,Boy,The thunder god,Raiden,Japanese
15903,Boy,Thunder god,Raidon,Japanese
15904,Girl,"Bouquet of flowers, sweet smelling flower",Raihaanah,Arabic
15905,Boy,Compassionate,Raimi,African
15906,Boy,Form of raymond,Raimondo,Italian
15907,Boy,Form of raymond,Raimundo,Spanish
15908,Girl,Abundant blessings from above,Rain,American
15909,Girl,Mighty,Raina,German
15910,Girl,"Peaceful, queen",Raina,Spanish
15911,Girl,Wise ruler,Raine,English
15912,Boy,Advisor,Rainer,German
15913,Boy,Ruler,Rainier,Latin
15914,Boy,Captain,Rais,Arabic
15915,Girl,Exalted,Raisa,African
15916,Girl,Rose,Raisa,Others
15917,Girl,Diminiative of rose,Raisie,Celtic/Gaelic
15918,Girl,Diminiative of rose,Raisie,Irish
15919,Girl,Thinker; rose,Raissa,French
15920,Boy,A manu,Raivata,Bengali
15921,Boy,A manu,Raivata,Hindi
15922,Boy,Wealthy,Raivath,Bengali
15923,Girl,Rose,Raizel,Hebrew
15924,Boy,King,Raj,Bengali
15925,Boy,King,Raj,Hindi
15926,Boy,"Kingdom, monarch",Raj,Sikh
15927,Boy,King of sun rays,Raj kiran,Bengali
15928,Boy,Prince,Raj kumar,Bengali
15929,Girl,Princess,Raj kumari,Bengali
15930,Boy,Beautiful king,Raj mohan,Bengali
15931,Boy,King,Raja,Bengali
15932,Girl,King-queen,Raja,Hindi
15933,Girl,Hope,Raja,Hindu
15934,Girl,Goddess lakshmi,Raja lakshmi,Bengali
15935,Girl,Hopeful,Raja',Arabic
15936,Boy,"King, monarch",Raja/raajaa,Sikh
15937,Boy,The seventh month of the muslim year,Rajab,Arabic
15938,Girl,,Rajabrata,Bengali
15939,Boy,Lord vishnu name,Rajagopal,Bengali
15940,Boy,Illuminating,Rajak,Bengali
15941,Girl,"Washerman,",Rajaki,Bengali
15942,Girl,"Washerman,",Rajakini,Bengali
15943,Girl,Indian lady god for money,Rajalakshmi,Bengali
15944,Girl,Goddess lakshmi,Rajam,Bengali
15945,Boy,King,Rajan,Bengali
15946,Boy,King,Rajan,Hindi
15947,Boy,It means princess,Rajandeep,Bengali
15948,Boy,Night,Rajani,Bengali
15949,Boy,Night,Rajani,Hindi
15950,Girl,Night blossoming scented flower,Rajanigandha,Hindi
15951,Boy,"Sun, lord of night",Rajanikant,Hindi
15952,Girl,The moon,Rajanikantaa,Bengali
15953,Boy,Equal n number of raman\'s,Rajaraman,Bengali
15954,Boy,King of earth,Rajaramesh,Bengali
15955,Boy,A royal sage,Rajarshi,Bengali
15956,Boy,"Mastery, fame, pride",Rajas,Bengali
15957,Boy,Lord siva,Rajasekar,Bengali
15958,Boy,Lord siva,Rajasekaran,Bengali
15959,Boy,Lord vishnu,Rajasekhar,Bengali
15960,Girl,Majesty,Rajasri,Bengali
15961,Boy,Siler,Rajat,Bengali
15962,Boy,Courage,Rajat,Hindi
15963,Girl,Silver,Rajata,Hindi
15964,Boy,"Very rich, lord vishnu",Rajatanabhi,Bengali
15965,Boy,White as silver,Rajatshubhra,Bengali
15966,Girl,White as silver,Rajatsubhra,Bengali
15967,Boy,Brave king,Rajbir,Sikh
15968,Boy,Best of kings,Rajdeep,Bengali
15969,Boy,Best of kings,Rajdeep,Hindi
15970,Boy,God; sovereign,Rajdev,Sikh
15971,Boy,The origin of this word is from the malayalam/hindi word for the king,Rajeesh,Bengali
15972,Boy,Decorated,Rajeet,Bengali
15973,Boy,Blue lotus,Rajeev,Hindi
15974,Girl,"Hoping, full of hope",Rajeeyah,Arabic
15975,Boy,"Lord of kings, emperor",Rajendar,Bengali
15976,Boy,"Lord of kings, emperor",Rajender,Bengali
15977,Boy,A great king,Rajendra,Bengali
15978,Boy,King of gods; lord indra,Rajendra,Hindi
15979,Boy,King,Rajendra mohan,Bengali
15980,Boy,Raja,Rajendran,Bengali
15981,Boy,God of kings,Rajesh,Bengali
15982,Boy,God of kings,Rajesh,Hindi
15983,Boy,I like the name wish you could tell me what it means and its effects,Rajeshram,Bengali
15984,Girl,Queen,Rajeshri,Hindi
15985,Boy,Lord shiva\'s name,Rajeswaran,Bengali
15986,Girl,Princess,Rajeswari,Bengali
15987,Girl,Shining,Raji,Hindi
15988,Boy,Hoping,Raji/raajee,Arabic
15989,Boy,Lotus,Rajib,Bengali
15990,Girl,Lamp,Rajika,Hindi
15991,Boy,The god of kings,Rajindar,Sikh
15992,Boy,Brilliant,Rajit,Hindi
15993,Girl,Ivory,Rajita,Bengali
15994,Boy,Lotus flower,Rajiv,Hindi
15995,Girl,Rope,Rajju,Bengali
15996,Girl,Princess,Rajkanya,Bengali
15997,Boy,Prince,Rajkumar,Bengali
15998,Boy,Prince,Rajkumar,Hindi
15999,Boy,Ruler (raj) of the night (neesh),Rajneesh,Bengali
16000,Girl,Night,Rajni,Bengali
16001,Girl,Night,Rajni,Hindi
16002,Girl,Night,Rajni,Sikh
16003,Boy,God of night (moon),Rajnish,Bengali
16004,Boy,Moon,Rajnish,Hindi
16005,Boy,To make raj,Rajoaba,Bengali
16006,Boy,The protector king,Rajpal,Sikh
16007,Boy,King\'s sage,Rajrishi,Bengali
16008,Boy,Prosperity,Raju,Bengali
16009,Boy,Brilliant,Rajul,Bengali
16010,Girl,Brilliant,Rajul,Hindi
16011,Boy,The king of raj,Rajveer,Bengali
16012,Boy,The warrior or hero of the kingdom,Rajveer,Sikh
16013,Boy,Propriety of a king,Rajyashree,Bengali
16014,Boy,King,Rajyeshwar,Bengali
16015,Girl,Queen,Rajyeswari,Bengali
16016,Boy,Lord of the night,Rakesh,Bengali
16017,Boy,"Lord of the night, sun",Rakesh,Hindi
16018,Boy,Cow boy,Rakhal,Bengali
16019,Girl,The wages of cow keeper,Rakhali,Bengali
16020,Girl,A piece of thread worn round the wrist,Rakhi,Bengali
16021,Girl,Thread of brother-sister bonding,Rakhi,Hindi
16022,Boy,Flashing,Rakhshan,Arabic
16023,Girl,"Shining, brilliant",Rakhshanda,Arabic
16024,Girl,Preservation,Rakhya,Bengali
16025,Boy,Respectful,Rakin,Arabic
16026,Girl,Protection,Raksha,Hindi
16027,Boy,Lord vishnu,Rakshan,Hindi
16028,Girl,The red china rose,Raktajaba,Bengali
16029,Girl,The red lotus,Raktakamal,Bengali
16030,Boy,The red lotus,Raktakaml,Bengali
16031,Girl,Water lily,Raktakanchan,Bengali
16032,Girl,A red variety of the oleander,Raktakarabi,Bengali
16033,Boy,A king of water lilly,Raktakumud,Bengali
16034,Girl,The red lotus,Raktapadma,Bengali
16035,Girl,Ochre,Raktapala,Bengali
16036,Boy,A red leaf,Raktapallav,Bengali
16037,Boy,The red lotus,Raktatpal,Bengali
16038,Girl,Pleasing,Rakti,Hindi
16039,Boy,Red,Raktim,Bengali
16040,Girl,Red color,Raktima,Bengali
16041,Boy,"Attainment, success",Ralah,Arabic
16042,Girl,Field of birds,Raleigh,English
16043,Boy,Wolf counselor,Ralph,English
16044,Boy,"Lord rama, god, supreme spirit",Ram,Bengali
16045,Boy,"Lord rama, pleasing, charming",Ram,Hindi
16046,Boy,Godlike,Ram,Hindu
16047,Boy,Lord rama,Ram mohan,Bengali
16048,Boy,Gift of lord rama,Ram prasad,Bengali
16049,Boy,Lord rama,Ram pratap,Bengali
16050,Boy,Sewak of lord rama,Ram sewak,Bengali
16051,Girl,Beautiful woman,Rama,Bengali
16052,Girl,Lakshmi,Rama,Hindi
16053,Boy,Rama & krishna,Rama krishna,Bengali
16054,Boy,"Devoted to rama, lord hanuman",Ramabhakta,Bengali
16055,Boy,Holy month or ramadan,Ramadan/ramadhan,Arabic
16056,Boy,Lord rama,Ramadeep,Bengali
16057,Boy,Lord rama,Ramadeep,Hindi
16058,Boy,"Ambassador of rama, lord hanuman",Ramadhuta,Bengali
16059,Boy,Lord hanuman,Ramadut,Bengali
16060,Boy,Lord hanuman,Ramadut,Hindi
16061,Girl,High,Ramah,Arabic
16062,Boy,Lord ram,Ramaiah,Bengali
16063,Boy,Lord vishnu,Ramakant,Bengali
16064,Boy,Lord vishnu,Ramakanta,Bengali
16065,Boy,Combination of both ram and krishna,Ramakrishna,Bengali
16066,Boy,Sport,Raman,Bengali
16067,Boy,"Beloved, pleasing",Raman,Hindi
16068,Boy,Absorbed in the light of lord's love,Ramandeep,Sikh
16069,Girl,Beautiful woman,Ramani,Bengali
16070,Girl,Beautiful girl,Ramani,Hindi
16071,Boy,Victory of beloved,Ramanjit,Sikh
16072,Boy,"Younger brother of rama, born after rama i.e. lakshman",Ramanuj,Bengali
16073,Boy,Lord krishna; lord laxman,Ramanuj,Hindi
16074,Boy,"Younger brother of rama, born after rama i.e. lakshman",Ramanuja,Bengali
16075,Boy,Born after rama i.e. lakshman,Ramanuja,Hindi
16076,Girl,Plantain,Rambha,Bengali
16077,Girl,Name of an apsara,Rambha,Hindi
16078,Boy,Warrior of god,Rambir,Sikh
16079,Boy,"Servant of god, slave of god",Ramdas,Sikh
16080,Boy,Lamp of all-pervading god,Ramdeep,Sikh
16081,Boy,The preserver; lord vishnu,Ramesh,Hindi
16082,Boy,Lord shiva,Rameshwar,Bengali
16083,Girl,Parvati,Rameshwari,Hindi
16084,Boy,Song of the all-pervading god,Ramgeet,Sikh
16085,Boy,Lord rama and lord krishna,Ramgopal,Bengali
16086,Boy,Sniper,Rami,Arabic
16087,Boy,Sniper,Rami,Persian
16088,Boy,Warrior,Ramin,Persian
16089,Boy,Absorbed in the lord,Ramindar,Sikh
16090,Boy,Supreme judge,Ramiro,Others
16091,Girl,Rest cheerfulness,Ramish,Arabic
16092,Boy,Played,Ramit,Bengali
16093,Girl,Ravished,Ramita,Bengali
16094,Girl,Pleasing,Ramita,Hindi
16095,Boy,Symbol,Ramiz,Arabic
16096,Girl,Symbol,Ramiza,Arabic
16097,Boy,The winner of god's love,Ramjeet,Sikh
16098,Girl,The light of god,Ramjot,Sikh
16099,Girl,Prophet,Ramla,Others
16100,Girl,One absorbed in god,Ramleen,Sikh
16101,Girl,Beauteous,Ramneek,Sikh
16102,Girl,Beautiful,Ramneet,Sikh
16103,Boy,Derived from raymond,Ramon,Spanish
16104,Girl,Protector,Ramona,Latin
16105,Girl,Wise protector,Ramona,Spanish
16106,Girl,In love with god,Rampreet,Sikh
16107,Girl,Splendour,Ramra,Hindi
16108,Boy,Lord rama,Ramratan,Bengali
16109,Boy,Sun born,Ramses,African
16110,Boy,God is beautiful,Ramsunder,Bengali
16111,Boy,Lord rama,Ramswaroop,Bengali
16112,Boy,Lord vishnu,Ramu,Bengali
16113,Boy,Ram,Ramulu,Bengali
16114,Girl,Delightful,Ramya,Hindi
16115,Girl,Beautiful,Ramya,Hindu
16116,Boy,"Symbol,sign",Ramza,Arabic
16117,Boy,My symbol,Ramzee,Arabic
16118,Boy,"Joy, jewel, to gaze, look",Rana,Bengali
16119,Boy,Joy; jewel; to gaze; look,Rana,Hindi
16120,Boy,King of battle field,Rana,Sikh
16121,Boy,Lord of battles,Ranadeva,Bengali
16122,Boy,Daring & dashing,Ranadheer,Bengali
16123,Girl,Ressurected,Ranae,French
16124,Boy,Victory in battle,Ranajay,Bengali
16125,Boy,Victorious,Ranajay,Hindi
16126,Boy,Victorious,Ranajit,Bengali
16127,Boy,King,Ranak,Hindi
16128,Boy,Red,Ranaraktim,Bengali
16129,Girl,Sporting in battle,Ranarangini,Bengali
16130,Boy,The brave warrior,Ranbir,Sikh
16131,Boy,Short for laurence,Rance,English
16132,Girl,Tree of good scent,Rand,Arabic
16133,Boy,Derived from ralph,Randall,English
16134,Boy,The lamp (hero) of the battle,Randeep,Sikh
16135,Boy,Brave,Randhir,Hindi
16136,Girl,Wolf shield,Randi,English
16137,Girl,Protected waterfall,Randilyn,American
16138,Boy,Wolf with a shield,Randolph,English
16139,Boy,Derived from randolph,Randy,English
16140,Girl,Queen,Rane,Hindi
16141,Girl,Queen,Rane,Hindu
16142,Girl,Queen,Ranee,Hindi
16143,Girl,Queen,Ranee,Hindu
16144,Boy,Lord shiva,Ranesh,Hindi
16145,Girl,Color,Rang/rung,Sikh
16146,Girl,Red,Ranga,Bengali
16147,Boy,One who is colored in naam,Ranga,Sikh
16148,Boy,Forest protector,Ranger,French
16149,Girl,Wanton,Rangila,Bengali
16150,Girl,A sportive woman,Rangini,Bengali
16151,Girl,One colored in the union of god,Rangjot,Sikh
16152,Boy,Cowboy,Rangle,American
16153,Boy,Imbued in the lord's absorbtion,Rangleen,Sikh
16154,Girl,The lover of god's love,Rangpreet,Sikh
16155,Boy,Seven colors,Rangsey,Cambodian
16156,Girl,Quick,Ranhita,Hindi
16157,Girl,Queen,Rani,Bengali
16158,Girl,Queen,Rani,Hindi
16159,Girl,Joy,"Rani,rane",Arabic
16160,Girl,Queen,Rania,Hindi
16161,Girl,Queen,Rania,Hindu
16162,Girl,Song,Ranit,Biblical
16163,Girl,Song,Ranit,Hebrew
16164,Girl,Gazing,Raniya,Arabic
16165,Girl,Gazing,Raniyah,Arabic
16166,Boy,Dyeing,Ranjan,Bengali
16167,Girl,Enjoyment,Ranjan,Hindi
16168,Girl,Pleasing,Ranjana,Bengali
16169,Girl,Entertainment,Ranjana,Hindi
16170,Boy,Victor in wars,Ranjeet,Hindi
16171,Boy,Victor,Ranjit,Hindi
16172,Boy,The conqueror of the battle,Ranjit,Sikh
16173,Girl,"Charmed,painted",Ranjita,Bengali
